station_id,stationname,date,daytype,rides
40840,South Boulevard,2022-07-25T00:00:00.000,W,401
40980,Harlem-Forest Park,2024-06-07T00:00:00.000,W,387
41160,Clinton-Lake,2019-04-11T00:00:00.000,W,4694
40070,Jackson/Dearborn,2019-03-30T00:00:00.000,A,2074
40760,Granville,2020-01-24T00:00:00.000,W,3926
41400,Roosevelt,2021-04-11T00:00:00.000,U,2194
40750,Harlem-O'Hare,2021-11-10T00:00:00.000,W,1552
41060,Ashland-Orange,2022-04-09T00:00:00.000,A,500
40660,Armitage,2021-10-01T00:00:00.000,W,2332
40910,63rd-Dan Ryan,2023-10-01T00:00:00.000,U,949
40020,Harlem-Lake,2023-05-12T00:00:00.000,W,1719
40560,Jackson/State,2023-12-01T00:00:00.000,W,3065
41250,Central-Evanston,2022-08-08T00:00:00.000,W,328
41170,Garfield-Dan Ryan,2021-03-17T00:00:00.000,W,995
41360,California-Lake,2024-02-16T00:00:00.000,W,683
40430,Clinton-Forest Park,2023-10-19T00:00:00.000,W,1801
40230,Cumberland,2023-05-24T00:00:00.000,W,2064
40350,UIC-Halsted,2023-02-28T00:00:00.000,W,4069
40060,Belmont-O'Hare,2023-01-26T00:00:00.000,W,3005
40050,Davis,2024-02-25T00:00:00.000,U,918
41180,Kedzie-Brown,2022-04-06T00:00:00.000,W,1090
40470,Racine,2024-09-19T00:00:00.000,W,945
41010,Rockwell,2023-04-25T00:00:00.000,W,1062
40280,Central-Lake,2023-08-06T00:00:00.000,U,695
40010,Austin-Forest Park,2023-02-08T00:00:00.000,W,763
40820,Rosemont,2019-01-19T00:00:00.000,A,2243
40510,Garfield-South Elevated,2019-06-05T00:00:00.000,W,1160
40170,Ashland-Lake,2022-05-01T00:00:00.000,U,623
40510,Garfield-South Elevated,2022-01-24T00:00:00.000,W,368
40250,Kedzie-Homan-Forest Park,2020-12-29T00:00:00.000,W,606
41140,King Drive,2023-07-04T00:00:00.000,U,140
40210,Damen-Cermak,2024-12-25T00:00:00.000,U,211
41350,Oak Park-Lake,2020-10-31T00:00:00.000,A,179
40350,UIC-Halsted,2019-03-01T00:00:00.000,W,7127
41360,California-Lake,2021-03-17T00:00:00.000,W,397
41160,Clinton-Lake,2021-04-30T00:00:00.000,W,992
41460,Irving Park-Brown,2020-05-18T00:00:00.000,W,186
41250,Central-Evanston,2022-05-31T00:00:00.000,W,366
40420,Cicero-Cermak,2019-10-12T00:00:00.000,A,747
41030,Polk,2019-06-26T00:00:00.000,W,3272
40700,Laramie,2022-09-11T00:00:00.000,U,238
41010,Rockwell,2023-08-23T00:00:00.000,W,923
40960,Pulaski-Orange,2019-05-21T00:00:00.000,W,4980
41180,Kedzie-Brown,2022-12-02T00:00:00.000,W,1164
40080,Sheridan,2019-05-27T00:00:00.000,U,1669
40930,Midway Airport,2021-05-17T00:00:00.000,W,2613
41170,Garfield-Dan Ryan,2020-03-01T00:00:00.000,U,1499
40650,North/Clybourn,2021-04-19T00:00:00.000,W,1376
41270,43rd,2019-12-25T00:00:00.000,U,217
41350,Oak Park-Lake,2019-01-23T00:00:00.000,W,1585
40260,State/Lake,2020-03-28T00:00:00.000,A,646
40840,South Boulevard,2024-08-07T00:00:00.000,W,453
40720,East 63rd-Cottage Grove,2022-02-05T00:00:00.000,A,249
40360,Southport,2024-10-30T00:00:00.000,W,2500
41350,Oak Park-Lake,2019-05-23T00:00:00.000,W,1823
41510,Morgan-Lake,2023-06-17T00:00:00.000,A,4916
41380,Bryn Mawr,2022-10-10T00:00:00.000,W,1781
40350,UIC-Halsted,2024-11-13T00:00:00.000,W,5222
40910,63rd-Dan Ryan,2021-07-15T00:00:00.000,W,1084
40440,California-Cermak,2024-03-25T00:00:00.000,W,908
40840,South Boulevard,2024-07-11T00:00:00.000,W,397
40720,East 63rd-Cottage Grove,2024-06-29T00:00:00.000,A,401
41190,Jarvis,2020-04-07T00:00:00.000,W,296
41180,Kedzie-Brown,2022-08-29T00:00:00.000,W,1016
41030,Polk,2023-05-14T00:00:00.000,U,391
40980,Harlem-Forest Park,2021-06-05T00:00:00.000,A,360
41350,Oak Park-Lake,2021-08-05T00:00:00.000,W,531
41140,King Drive,2020-10-04T00:00:00.000,U,133
40130,51st,2022-11-24T00:00:00.000,U,176
41270,43rd,2019-07-22T00:00:00.000,W,962
41070,Kedzie-Lake,2024-01-28T00:00:00.000,U,270
40030,Pulaski-Lake,2023-01-22T00:00:00.000,U,371
40430,Clinton-Forest Park,2024-03-13T00:00:00.000,W,1919
41380,Bryn Mawr,2023-11-29T00:00:00.000,W,1726
40750,Harlem-O'Hare,2022-12-23T00:00:00.000,W,431
41010,Rockwell,2024-09-30T00:00:00.000,W,916
40350,UIC-Halsted,2020-03-25T00:00:00.000,W,410
40910,63rd-Dan Ryan,2021-06-20T00:00:00.000,U,703
40700,Laramie,2024-04-22T00:00:00.000,W,517
40310,Western-Orange,2021-07-01T00:00:00.000,W,1668
40360,Southport,2024-02-20T00:00:00.000,W,2073
40290,Ashland/63rd,2019-04-24T00:00:00.000,W,1068
41400,Roosevelt,2019-12-24T00:00:00.000,W,5834
40450,95th/Dan Ryan,2024-05-22T00:00:00.000,W,4849
40060,Belmont-O'Hare,2020-01-14T00:00:00.000,W,4972
40780,Central Park,2022-04-20T00:00:00.000,W,688
41510,Morgan-Lake,2022-10-02T00:00:00.000,U,1495
40710,Chicago/Franklin,2024-11-08T00:00:00.000,W,3776
40800,Sedgwick,2021-08-31T00:00:00.000,W,1837
40480,Cicero-Lake,2023-02-09T00:00:00.000,W,586
40880,Thorndale,2024-12-12T00:00:00.000,W,1751
41240,Addison-O'Hare,2020-02-14T00:00:00.000,W,2470
41160,Clinton-Lake,2023-06-16T00:00:00.000,W,2096
41090,Monroe/State,2023-08-25T00:00:00.000,W,3499
41070,Kedzie-Lake,2021-12-05T00:00:00.000,U,243
41210,Wellington,2020-06-04T00:00:00.000,W,279
41000,Cermak-Chinatown,2019-08-15T00:00:00.000,W,4076
40670,Western/Milwaukee,2022-04-19T00:00:00.000,W,2426
41450,Chicago/State,2023-09-06T00:00:00.000,W,8071
40180,Oak Park-Forest Park,2021-12-29T00:00:00.000,W,286
41300,Loyola,2019-05-30T00:00:00.000,W,4461
41290,Kimball,2024-01-20T00:00:00.000,A,1551
41170,Garfield-Dan Ryan,2021-05-12T00:00:00.000,W,1052
40080,Sheridan,2019-07-16T00:00:00.000,W,4960
40290,Ashland/63rd,2023-12-27T00:00:00.000,W,489
40460,Merchandise Mart,2022-04-09T00:00:00.000,A,1397
41450,Chicago/State,2023-04-11T00:00:00.000,W,6722
40360,Southport,2019-07-16T00:00:00.000,W,3757
40300,Indiana,2022-05-13T00:00:00.000,W,327
40490,Grand/Milwaukee,2019-08-19T00:00:00.000,W,2885
40590,Damen/Milwaukee,2022-08-18T00:00:00.000,W,3289
40230,Cumberland,2019-06-23T00:00:00.000,U,1472
41150,Kedzie-Midway,2019-09-13T00:00:00.000,W,3748
41500,Montrose-Brown,2021-02-25T00:00:00.000,W,518
40360,Southport,2024-09-05T00:00:00.000,W,2420
40700,Laramie,2023-08-13T00:00:00.000,U,322
41160,Clinton-Lake,2022-05-19T00:00:00.000,W,2000
41200,Argyle,2024-12-31T00:00:00.000,W,2213
40230,Cumberland,2023-01-05T00:00:00.000,W,1379
41060,Ashland-Orange,2022-01-15T00:00:00.000,A,419
40270,Main,2020-07-03T00:00:00.000,U,239
41270,43rd,2024-01-21T00:00:00.000,U,216
41150,Kedzie-Midway,2021-09-03T00:00:00.000,W,2134
40360,Southport,2021-03-10T00:00:00.000,W,568
41010,Rockwell,2022-11-04T00:00:00.000,W,827
40890,O'Hare Airport,2024-08-23T00:00:00.000,W,12168
41450,Chicago/State,2024-03-30T00:00:00.000,A,5500
40150,Pulaski-Cermak,2021-06-07T00:00:00.000,W,513
41080,47th-South Elevated,2021-08-02T00:00:00.000,W,454
40770,Lawrence,2021-02-13T00:00:00.000,A,564
40210,Damen-Cermak,2019-01-29T00:00:00.000,W,1243
40340,Berwyn,2019-03-27T00:00:00.000,W,3088
40470,Racine,2019-12-28T00:00:00.000,A,599
40020,Harlem-Lake,2024-01-02T00:00:00.000,W,1635
40980,Harlem-Forest Park,2023-01-21T00:00:00.000,A,172
40380,Clark/Lake,2022-08-23T00:00:00.000,W,8650
41480,Western-Brown,2022-09-29T00:00:00.000,W,2152
41410,Chicago/Milwaukee,2024-07-16T00:00:00.000,W,2607
40370,Washington/Dearborn,2021-05-25T00:00:00.000,W,3221
40830,18th,2021-02-06T00:00:00.000,A,362
40230,Cumberland,2022-11-04T00:00:00.000,W,1722
40020,Harlem-Lake,2023-06-12T00:00:00.000,W,1724
41130,Halsted-Orange,2023-06-10T00:00:00.000,A,965
40720,East 63rd-Cottage Grove,2020-12-20T00:00:00.000,U,170
40880,Thorndale,2020-05-17T00:00:00.000,U,182
40060,Belmont-O'Hare,2022-02-16T00:00:00.000,W,2423
41190,Jarvis,2019-08-23T00:00:00.000,W,1487
40480,Cicero-Lake,2022-10-03T00:00:00.000,W,588
40750,Harlem-O'Hare,2020-06-06T00:00:00.000,A,283
40680,Adams/Wabash,2022-04-21T00:00:00.000,W,3926
40450,95th/Dan Ryan,2024-05-19T00:00:00.000,U,2637
40440,California-Cermak,2021-10-15T00:00:00.000,W,997
40090,Damen-Brown,2020-04-17T00:00:00.000,W,170
40150,Pulaski-Cermak,2021-11-24T00:00:00.000,W,604
40580,54th/Cermak,2019-04-30T00:00:00.000,W,2023
41490,Harrison,2024-05-12T00:00:00.000,U,1789
40350,UIC-Halsted,2023-02-22T00:00:00.000,W,3948
40100,Morse,2019-03-28T00:00:00.000,W,4332
40460,Merchandise Mart,2021-04-27T00:00:00.000,W,1199
40390,Forest Park,2021-07-01T00:00:00.000,W,1094
40420,Cicero-Cermak,2023-08-31T00:00:00.000,W,943
40010,Austin-Forest Park,2023-07-16T00:00:00.000,U,327
41130,Halsted-Orange,2024-10-27T00:00:00.000,U,724
40800,Sedgwick,2023-11-06T00:00:00.000,W,2231
40810,Medical Center,2020-02-11T00:00:00.000,W,2971
40670,Western/Milwaukee,2024-04-06T00:00:00.000,A,1929
40670,Western/Milwaukee,2023-11-04T00:00:00.000,A,2432
40510,Garfield-South Elevated,2022-09-06T00:00:00.000,W,575
41430,87th,2024-05-14T00:00:00.000,W,1833
41300,Loyola,2023-08-19T00:00:00.000,A,2335
41680,Oakton-Skokie,2020-04-14T00:00:00.000,W,137
41330,Montrose-O'Hare,2024-11-01T00:00:00.000,W,1592
41010,Rockwell,2024-11-12T00:00:00.000,W,1280
40610,Ridgeland,2020-04-10T00:00:00.000,W,141
41020,Logan Square,2021-05-08T00:00:00.000,A,1533
40750,Harlem-O'Hare,2020-12-10T00:00:00.000,W,701
40340,Berwyn,2023-01-11T00:00:00.000,W,0
41250,Central-Evanston,2020-05-30T00:00:00.000,A,102
41000,Cermak-Chinatown,2021-11-13T00:00:00.000,A,3171
41480,Western-Brown,2024-06-05T00:00:00.000,W,2491
40360,Southport,2023-03-18T00:00:00.000,A,1249
41000,Cermak-Chinatown,2019-06-19T00:00:00.000,W,4314
41120,35-Bronzeville-IIT,2021-06-20T00:00:00.000,U,231
40690,Dempster,2020-09-06T00:00:00.000,U,190
41330,Montrose-O'Hare,2023-10-23T00:00:00.000,W,1461
41320,Belmont-North Main,2019-12-07T00:00:00.000,A,8713
41310,Paulina,2020-01-01T00:00:00.000,U,763
40580,54th/Cermak,2019-02-08T00:00:00.000,W,1897
41670,Conservatory,2020-08-20T00:00:00.000,W,415
40250,Kedzie-Homan-Forest Park,2023-12-15T00:00:00.000,W,909
41660,Lake/State,2020-03-16T00:00:00.000,W,7003
40180,Oak Park-Forest Park,2020-06-10T00:00:00.000,W,206
41150,Kedzie-Midway,2019-10-19T00:00:00.000,A,1915
41320,Belmont-North Main,2021-01-10T00:00:00.000,U,2043
40440,California-Cermak,2021-10-05T00:00:00.000,W,926
41490,Harrison,2024-02-26T00:00:00.000,W,2105
40730,Washington/Wells,2024-11-25T00:00:00.000,W,3994
40330,Grand/State,2022-01-31T00:00:00.000,W,2636
40300,Indiana,2022-02-04T00:00:00.000,W,221
40650,North/Clybourn,2024-02-09T00:00:00.000,W,2726
40090,Damen-Brown,2021-01-03T00:00:00.000,U,222
40080,Sheridan,2023-05-27T00:00:00.000,A,2012
41180,Kedzie-Brown,2021-01-28T00:00:00.000,W,488
40350,UIC-Halsted,2020-05-10T00:00:00.000,U,180
41220,Fullerton,2021-01-09T00:00:00.000,A,1231
41270,43rd,2021-03-04T00:00:00.000,W,322
40510,Garfield-South Elevated,2023-05-26T00:00:00.000,W,663
40120,35th/Archer,2023-11-14T00:00:00.000,W,1922
40930,Midway Airport,2021-05-02T00:00:00.000,U,1544
40780,Central Park,2022-12-13T00:00:00.000,W,690
40530,Diversey,2023-05-06T00:00:00.000,A,1942
41280,Jefferson Park,2022-05-29T00:00:00.000,U,1785
41020,Logan Square,2019-01-31T00:00:00.000,W,2759
40840,South Boulevard,2021-10-11T00:00:00.000,W,268
40320,Division/Milwaukee,2022-06-17T00:00:00.000,W,2913
40890,O'Hare Airport,2024-04-22T00:00:00.000,W,8315
41050,Linden,2024-03-14T00:00:00.000,W,471
41670,Conservatory,2021-12-12T00:00:00.000,U,361
41290,Kimball,2023-09-10T00:00:00.000,U,1580
40510,Garfield-South Elevated,2019-04-14T00:00:00.000,U,326
41380,Bryn Mawr,2022-06-27T00:00:00.000,W,1843
41340,LaSalle,2022-09-05T00:00:00.000,U,896
41480,Western-Brown,2019-06-04T00:00:00.000,W,4016
40070,Jackson/Dearborn,2024-12-11T00:00:00.000,W,3477
40060,Belmont-O'Hare,2022-04-16T00:00:00.000,A,1578
40880,Thorndale,2024-01-12T00:00:00.000,W,1407
41300,Loyola,2021-07-05T00:00:00.000,U,1269
40460,Merchandise Mart,2020-02-10T00:00:00.000,W,8437
40170,Ashland-Lake,2022-04-16T00:00:00.000,A,791
40810,Medical Center,2020-01-24T00:00:00.000,W,2385
41410,Chicago/Milwaukee,2021-08-12T00:00:00.000,W,1615
40370,Washington/Dearborn,2023-09-23T00:00:00.000,A,4507
41010,Rockwell,2020-04-22T00:00:00.000,W,105
40560,Jackson/State,2023-01-16T00:00:00.000,W,1313
40370,Washington/Dearborn,2019-02-24T00:00:00.000,U,3683
40210,Damen-Cermak,2024-11-02T00:00:00.000,A,756
40440,California-Cermak,2023-12-28T00:00:00.000,W,735
40900,Howard,2021-04-14T00:00:00.000,W,1965
40870,Francisco,2024-11-22T00:00:00.000,W,915
40710,Chicago/Franklin,2019-03-06T00:00:00.000,W,7179
41430,87th,2019-10-27T00:00:00.000,U,1982
40010,Austin-Forest Park,2021-06-17T00:00:00.000,W,594
40160,LaSalle/Van Buren,2020-12-11T00:00:00.000,W,398
41260,Austin-Lake,2019-08-10T00:00:00.000,A,993
40710,Chicago/Franklin,2024-12-04T00:00:00.000,W,4433
41360,California-Lake,2020-03-01T00:00:00.000,U,352
40940,Halsted/63rd,2021-08-08T00:00:00.000,U,143
40740,Western-Cermak,2024-02-22T00:00:00.000,W,980
40720,East 63rd-Cottage Grove,2022-07-27T00:00:00.000,W,432
40160,LaSalle/Van Buren,2022-12-18T00:00:00.000,U,261
40310,Western-Orange,2021-10-05T00:00:00.000,W,2012
40460,Merchandise Mart,2019-12-24T00:00:00.000,W,1378
40920,Pulaski-Forest Park,2024-10-09T00:00:00.000,W,736
41380,Bryn Mawr,2020-06-20T00:00:00.000,A,387
41130,Halsted-Orange,2021-02-14T00:00:00.000,U,196
41090,Monroe/State,2022-04-28T00:00:00.000,W,3216
40520,Foster,2021-01-12T00:00:00.000,W,137
40070,Jackson/Dearborn,2020-01-26T00:00:00.000,U,1436
40280,Central-Lake,2022-07-18T00:00:00.000,W,956
40740,Western-Cermak,2021-04-10T00:00:00.000,A,364
40740,Western-Cermak,2021-11-13T00:00:00.000,A,456
40570,California/Milwaukee,2023-08-25T00:00:00.000,W,2722
40580,54th/Cermak,2024-12-31T00:00:00.000,W,966
41210,Wellington,2020-07-29T00:00:00.000,W,479
40430,Clinton-Forest Park,2020-10-05T00:00:00.000,W,532
41350,Oak Park-Lake,2023-09-14T00:00:00.000,W,964
41380,Bryn Mawr,2023-06-30T00:00:00.000,W,2379
40330,Grand/State,2023-07-22T00:00:00.000,A,9418
40690,Dempster,2020-06-14T00:00:00.000,U,120
40820,Rosemont,2022-10-23T00:00:00.000,U,2050
40970,Cicero-Forest Park,2024-10-27T00:00:00.000,U,278
41330,Montrose-O'Hare,2023-09-13T00:00:00.000,W,1668
40470,Racine,2019-03-30T00:00:00.000,A,764
40230,Cumberland,2023-03-20T00:00:00.000,W,1337
40880,Thorndale,2021-01-09T00:00:00.000,A,473
41260,Austin-Lake,2024-03-31T00:00:00.000,U,354
40020,Harlem-Lake,2019-10-01T00:00:00.000,W,3837
41220,Fullerton,2020-04-28T00:00:00.000,W,697
41450,Chicago/State,2023-07-20T00:00:00.000,W,8302
40790,Monroe/Dearborn,2019-04-22T00:00:00.000,W,8023
40590,Damen/Milwaukee,2021-07-30T00:00:00.000,W,3751
40250,Kedzie-Homan-Forest Park,2019-10-30T00:00:00.000,W,1749
41220,Fullerton,2021-09-21T00:00:00.000,W,8476
41080,47th-South Elevated,2020-06-19T00:00:00.000,W,395
41330,Montrose-O'Hare,2019-08-26T00:00:00.000,W,2589
40230,Cumberland,2019-04-23T00:00:00.000,W,4555
40690,Dempster,2020-08-27T00:00:00.000,W,189
40040,Quincy/Wells,2022-02-06T00:00:00.000,U,499
40070,Jackson/Dearborn,2019-06-10T00:00:00.000,W,6810
40930,Midway Airport,2020-03-12T00:00:00.000,W,6955
41250,Central-Evanston,2024-10-28T00:00:00.000,W,381
40960,Pulaski-Orange,2023-10-09T00:00:00.000,W,2563
40310,Western-Orange,2019-02-18T00:00:00.000,W,2547
40740,Western-Cermak,2024-10-02T00:00:00.000,W,989
40260,State/Lake,2021-11-04T00:00:00.000,W,5484
40180,Oak Park-Forest Park,2022-07-24T00:00:00.000,U,183
40100,Morse,2019-07-14T00:00:00.000,U,2638
40920,Pulaski-Forest Park,2021-05-24T00:00:00.000,W,805
40870,Francisco,2020-02-07T00:00:00.000,W,1626
40090,Damen-Brown,2020-10-26T00:00:00.000,W,445
40610,Ridgeland,2024-01-30T00:00:00.000,W,805
40230,Cumberland,2019-04-07T00:00:00.000,U,1057
40560,Jackson/State,2021-05-22T00:00:00.000,A,1305
40100,Morse,2024-06-05T00:00:00.000,W,2679
40460,Merchandise Mart,2021-11-26T00:00:00.000,W,806
41150,Kedzie-Midway,2024-07-15T00:00:00.000,W,2040
40370,Washington/Dearborn,2023-05-28T00:00:00.000,U,3743
40990,69th,2024-12-12T00:00:00.000,W,1612
40210,Damen-Cermak,2022-02-12T00:00:00.000,A,544
40540,Wilson,2023-11-19T00:00:00.000,U,2980
41320,Belmont-North Main,2021-02-19T00:00:00.000,W,2687
41380,Bryn Mawr,2021-10-18T00:00:00.000,W,1850
41270,43rd,2023-07-09T00:00:00.000,U,209
40600,Kostner,2024-05-15T00:00:00.000,W,317
41460,Irving Park-Brown,2023-05-24T00:00:00.000,W,1779
40960,Pulaski-Orange,2022-11-14T00:00:00.000,W,3133
40910,63rd-Dan Ryan,2024-01-31T00:00:00.000,W,1367
41070,Kedzie-Lake,2023-02-04T00:00:00.000,A,373
40680,Adams/Wabash,2021-10-21T00:00:00.000,W,3510
41210,Wellington,2024-06-21T00:00:00.000,W,1611
40480,Cicero-Lake,2024-10-14T00:00:00.000,W,626
40570,California/Milwaukee,2022-01-09T00:00:00.000,U,645
40390,Forest Park,2021-05-05T00:00:00.000,W,1093
41360,California-Lake,2022-09-20T00:00:00.000,W,755
40300,Indiana,2020-08-31T00:00:00.000,W,253
40230,Cumberland,2019-12-18T00:00:00.000,W,3873
40630,Clark/Division,2020-11-04T00:00:00.000,W,1523
40970,Cicero-Forest Park,2021-06-04T00:00:00.000,W,583
41400,Roosevelt,2021-09-26T00:00:00.000,U,4506
40360,Southport,2020-01-26T00:00:00.000,U,1434
40960,Pulaski-Orange,2024-01-02T00:00:00.000,W,2032
41080,47th-South Elevated,2020-09-18T00:00:00.000,W,377
40520,Foster,2019-02-19T00:00:00.000,W,842
40490,Grand/Milwaukee,2021-07-22T00:00:00.000,W,1534
40670,Western/Milwaukee,2021-01-31T00:00:00.000,U,420
40300,Indiana,2021-08-26T00:00:00.000,W,335
41090,Monroe/State,2021-10-26T00:00:00.000,W,2998
40090,Damen-Brown,2024-10-14T00:00:00.000,W,1415
40580,54th/Cermak,2022-01-17T00:00:00.000,W,721
40940,Halsted/63rd,2024-03-14T00:00:00.000,W,313
41490,Harrison,2020-05-23T00:00:00.000,A,142
41250,Central-Evanston,2023-11-11T00:00:00.000,A,199
41430,87th,2020-12-08T00:00:00.000,W,1307
40650,North/Clybourn,2022-06-17T00:00:00.000,W,2828
41040,Kedzie-Cermak,2021-01-13T00:00:00.000,W,335
41050,Linden,2021-12-10T00:00:00.000,W,355
41000,Cermak-Chinatown,2022-07-21T00:00:00.000,W,2535
40420,Cicero-Cermak,2023-07-16T00:00:00.000,U,527
40630,Clark/Division,2020-08-29T00:00:00.000,A,1534
40130,51st,2023-10-09T00:00:00.000,W,405
40060,Belmont-O'Hare,2023-07-24T00:00:00.000,W,2718
40050,Davis,2022-07-24T00:00:00.000,U,905
40800,Sedgwick,2019-10-24T00:00:00.000,W,3986
40760,Granville,2023-07-26T00:00:00.000,W,1805
40390,Forest Park,2023-07-07T00:00:00.000,W,1118
40530,Diversey,2024-03-08T00:00:00.000,W,2242
40590,Damen/Milwaukee,2023-02-21T00:00:00.000,W,3017
40960,Pulaski-Orange,2024-01-24T00:00:00.000,W,3214
40140,Dempster-Skokie,2021-01-18T00:00:00.000,W,313
40330,Grand/State,2024-02-03T00:00:00.000,A,4902
40920,Pulaski-Forest Park,2021-06-28T00:00:00.000,W,966
40160,LaSalle/Van Buren,2024-12-07T00:00:00.000,A,567
41510,Morgan-Lake,2023-05-23T00:00:00.000,W,3148
40920,Pulaski-Forest Park,2023-07-05T00:00:00.000,W,694
41140,King Drive,2021-03-07T00:00:00.000,U,132
40460,Merchandise Mart,2020-05-27T00:00:00.000,W,218
40340,Berwyn,2021-04-03T00:00:00.000,A,800
41420,Addison-North Main,2019-07-02T00:00:00.000,W,6217
40900,Howard,2024-05-22T00:00:00.000,W,3758
40300,Indiana,2021-10-02T00:00:00.000,A,210
41160,Clinton-Lake,2024-07-09T00:00:00.000,W,3011
40490,Grand/Milwaukee,2023-01-03T00:00:00.000,W,1306
40870,Francisco,2020-07-27T00:00:00.000,W,304
41090,Monroe/State,2020-10-15T00:00:00.000,W,1344
40100,Morse,2024-01-21T00:00:00.000,U,1393
40450,95th/Dan Ryan,2020-06-12T00:00:00.000,W,3055
40300,Indiana,2021-11-12T00:00:00.000,W,319
41160,Clinton-Lake,2024-08-14T00:00:00.000,W,2869
40260,State/Lake,2020-03-06T00:00:00.000,W,10928
40570,California/Milwaukee,2021-02-13T00:00:00.000,A,646
41360,California-Lake,2023-03-16T00:00:00.000,W,651
40460,Merchandise Mart,2024-08-16T00:00:00.000,W,3009
40680,Adams/Wabash,2021-09-23T00:00:00.000,W,3651
40400,Noyes,2019-07-27T00:00:00.000,A,520
41360,California-Lake,2022-01-10T00:00:00.000,W,392
40450,95th/Dan Ryan,2020-03-30T00:00:00.000,W,3411
40520,Foster,2020-09-23T00:00:00.000,W,150
40310,Western-Orange,2021-12-07T00:00:00.000,W,1821
41130,Halsted-Orange,2023-04-19T00:00:00.000,W,1677
40350,UIC-Halsted,2022-05-01T00:00:00.000,U,767
41060,Ashland-Orange,2022-11-13T00:00:00.000,U,489
40990,69th,2020-08-02T00:00:00.000,U,1076
41380,Bryn Mawr,2021-08-05T00:00:00.000,W,1809
41350,Oak Park-Lake,2024-05-06T00:00:00.000,W,708
41240,Addison-O'Hare,2024-08-18T00:00:00.000,U,1059
40030,Pulaski-Lake,2024-08-21T00:00:00.000,W,953
41330,Montrose-O'Hare,2024-09-26T00:00:00.000,W,1996
40150,Pulaski-Cermak,2023-11-14T00:00:00.000,W,799
40260,State/Lake,2019-09-02T00:00:00.000,U,5860
41270,43rd,2023-01-18T00:00:00.000,W,468
40210,Damen-Cermak,2022-09-26T00:00:00.000,W,1001
41240,Addison-O'Hare,2023-12-31T00:00:00.000,U,595
40890,O'Hare Airport,2022-06-05T00:00:00.000,U,6938
41660,Lake/State,2019-03-19T00:00:00.000,W,21221
41430,87th,2019-04-20T00:00:00.000,A,2590
40510,Garfield-South Elevated,2024-07-20T00:00:00.000,A,555
41330,Montrose-O'Hare,2019-11-30T00:00:00.000,A,996
40490,Grand/Milwaukee,2021-11-03T00:00:00.000,W,1263
40280,Central-Lake,2022-07-29T00:00:00.000,W,1098
40910,63rd-Dan Ryan,2024-08-13T00:00:00.000,W,1325
41210,Wellington,2021-09-23T00:00:00.000,W,1532
40100,Morse,2022-07-19T00:00:00.000,W,2016
41160,Clinton-Lake,2022-09-24T00:00:00.000,A,1122
40350,UIC-Halsted,2023-12-06T00:00:00.000,W,2936
40440,California-Cermak,2023-10-25T00:00:00.000,W,1110
41090,Monroe/State,2023-12-29T00:00:00.000,W,2435
40010,Austin-Forest Park,2024-02-13T00:00:00.000,W,672
40770,Lawrence,2024-03-16T00:00:00.000,A,0
40660,Armitage,2019-06-17T00:00:00.000,W,4204
40140,Dempster-Skokie,2024-09-24T00:00:00.000,W,849
41120,35-Bronzeville-IIT,2019-02-01T00:00:00.000,W,1610
40050,Davis,2019-11-16T00:00:00.000,A,2380
40710,Chicago/Franklin,2022-07-06T00:00:00.000,W,3455
41060,Ashland-Orange,2019-06-16T00:00:00.000,U,625
40440,California-Cermak,2019-03-07T00:00:00.000,W,1266
40740,Western-Cermak,2019-10-08T00:00:00.000,W,1198
41670,Conservatory,2021-10-23T00:00:00.000,A,498
41090,Monroe/State,2022-07-07T00:00:00.000,W,3551
41670,Conservatory,2019-11-14T00:00:00.000,W,860
40600,Kostner,2024-03-09T00:00:00.000,A,193
40150,Pulaski-Cermak,2021-05-16T00:00:00.000,U,268
41020,Logan Square,2020-05-22T00:00:00.000,W,600
41240,Addison-O'Hare,2021-06-24T00:00:00.000,W,1025
40800,Sedgwick,2023-09-02T00:00:00.000,A,1834
40690,Dempster,2020-03-21T00:00:00.000,A,159
40460,Merchandise Mart,2024-12-27T00:00:00.000,W,1347
40420,Cicero-Cermak,2022-12-05T00:00:00.000,W,598
40090,Damen-Brown,2020-03-21T00:00:00.000,A,211
40880,Thorndale,2023-06-16T00:00:00.000,W,1381
40470,Racine,2019-09-15T00:00:00.000,U,711
41270,43rd,2024-12-14T00:00:00.000,A,269
41290,Kimball,2020-09-24T00:00:00.000,W,1329
40580,54th/Cermak,2020-03-09T00:00:00.000,W,1883
40420,Cicero-Cermak,2021-01-05T00:00:00.000,W,462
40440,California-Cermak,2020-12-09T00:00:00.000,W,507
40330,Grand/State,2019-12-27T00:00:00.000,W,8697
40160,LaSalle/Van Buren,2019-11-13T00:00:00.000,W,3476
40710,Chicago/Franklin,2022-07-19T00:00:00.000,W,3607
40420,Cicero-Cermak,2020-12-02T00:00:00.000,W,509
40690,Dempster,2023-06-17T00:00:00.000,A,406
40800,Sedgwick,2019-02-05T00:00:00.000,W,3752
41460,Irving Park-Brown,2023-06-04T00:00:00.000,U,750
40840,South Boulevard,2021-09-29T00:00:00.000,W,341
40310,Western-Orange,2023-03-17T00:00:00.000,W,2014
41300,Loyola,2024-11-18T00:00:00.000,W,3497
40670,Western/Milwaukee,2024-07-15T00:00:00.000,W,2839
40260,State/Lake,2023-08-20T00:00:00.000,U,5763
40130,51st,2020-03-31T00:00:00.000,W,270
